system:index,change_class,delta_recent,delta_total,ndvi_2018,ndvi_2019,ndvi_2020,ndvi_2022,ndvi_2024,.geo
42,0,0.13763814,0.05154691,0.73559964,0.7583788,0.74754345,0.64950836,0.7871465,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,0,-0.020010721,-0.039610926,0.84644914,0.8410333,0.7986183,0.8268489,0.8068382,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,0,0.080020435,0.14944638,0.64458245,0.6721311,0.40820605,0.7140084,0.7940289,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,0,-0.07437922,-0.20818892,0.552003,0.53289586,0.47700393,0.4181933,0.34381407,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,0,-0.03321324,-0.042569663,0.30153748,0.21887287,0.23982704,0.29218107,0.25896782,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,0,0.015338437,-0.022540951,0.8420993,0.80728424,0.5639294,0.8042199,0.8195584,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,0,0.078463845,0.24645375,-0.03316162,-0.03573912,0.21893004,0.13482827,0.21329212,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,0,0.039426703,0.16254614,0.42866325,0.40604377,0.4896978,0.55178267,0.5912094,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,0,0.043758463,-0.0043650796,0.87103176,0.85151684,0.8924731,0.8229082,0.8666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,0,0.025893629,-0.03535458,0.5625752,0.4863545,0.572209,0.501327,0.5272206,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,0,0.053486977,0.08026285,0.6268719,0.6478929,0.6385923,0.6536478,0.7071347,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,0,0.0765512,0.03500127,0.75705796,0.80467814,0.6090571,0.71550804,0.79205924,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,0,0.14478932,0.019313343,0.58849984,0.5940224,0.5295056,0.46302387,0.6078132,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,0,0.20549203,0.120857224,0.37373737,0.29560834,0.38104782,0.28910255,0.4945946,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,0,0.020617738,0.08742252,0.2559675,0.4077491,0.2475162,0.32277226,0.34339002,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,0,0.028636957,0.040664054,0.8021322,0.82052284,0.82866293,0.8141593,0.84279627,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,0,0.108429864,0.10488164,0.30589682,0.33169934,0.35888326,0.30234858,0.41077843,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,0,0.012503461,0.015893811,0.27239913,0.26163805,0.27479595,0.27578947,0.28829294,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,0,-0.021582177,-0.02694595,0.84682006,0.8278421,0.8258258,0.84145623,0.81987405,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,0,-0.015493057,-0.034956045,0.8413776,0.8457966,0.8268601,0.8219147,0.8064216,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,0,0.18782036,0.19635628,0.4473684,0.5034193,0.43842363,0.45590433,0.6437247,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,0,-0.18462875,-0.18745944,0.777203,0.8145913,0.7667332,0.77437234,0.5897436,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,0,0.044400636,-0.09563413,0.62954354,0.48640916,0.46671808,0.48950878,0.5339094,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,0,0.02671293,0.028342733,0.7517832,0.77772164,0.7630814,0.75341296,0.7801259,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,0,0.13296175,0.02729805,0.72635335,0.63487566,0.7205882,0.62068963,0.75365144,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,0,-0.009803802,0.01165931,0.80744547,0.750242,0.820155,0.82890856,0.81910473,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,0,0.024544114,-0.015767243,0.83146065,0.8433066,0.82996076,0.7911493,0.81569344,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,0,0.035340544,-0.008288415,0.74606943,0.68650794,0.71258503,0.70244044,0.737781,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,0,-0.065830454,0.1711252,0.39609757,0.53733426,0.5312697,0.63305324,0.5672228,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,0,0.092811786,0.2947093,0.3644704,0.37207633,0.6221775,0.5663679,0.6591797,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,0,0.09464046,0.103329785,0.77332217,0.877809,0.793,0.7820115,0.876652,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,0,0.060218915,0.016065136,0.856338,0.8005024,0.84541065,0.8121843,0.87240314,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,0,0.05042358,0.065923974,0.7259259,0.73424405,0.59573853,0.7414263,0.7918499,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,0,0.02342148,0.025314255,0.7827586,0.7911148,0.80519277,0.7846514,0.80807287,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,0,0.041163214,0.025525516,0.83117336,0.78695023,0.84064025,0.81553566,0.8566989,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,0,0.07364064,-0.061538275,0.84897786,0.7967033,0.7957307,0.713799,0.7874396,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,0,0.028658196,0.03550367,0.74006504,0.73889434,0.7590108,0.7469105,0.7755687,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,0,0.099794544,-0.0544308,0.72500676,0.6925078,0.70180213,0.5707814,0.670576,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,0,0.046079904,-0.035467964,0.74782753,0.73477405,0.7512351,0.6662797,0.71235955,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,0,0.081816524,0.09857753,0.6026034,0.62750405,0.60396755,0.6193644,0.7011809,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,0,0.0676641,0.0125798015,0.7563291,0.7706612,0.5612175,0.70124483,0.7689089,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,0,0.06414712,0.34175643,0.0434557,-0.017739026,0.40217954,0.321065,0.38521212,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,0,8.7832374E-4,-0.032531705,0.26653773,0.2515697,0.253307,0.23312768,0.23400602,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,0,0.02519004,0.023430673,0.7550949,0.7571042,0.70438653,0.7533355,0.77852553,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,0,-0.0031625438,7.179813E-4,0.82905644,0.83141917,0.8091975,0.832937,0.82977444,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,0,-0.10104542,0.04703619,0.5144654,0.43918228,0.44988188,0.662547,0.5615016,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,0,-0.0017229454,-0.0024728342,0.88036203,0.8865837,0.8809756,0.87961215,0.8778892,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,0,0.05691715,0.02893886,0.2789025,0.33481154,0.26059794,0.2509242,0.30784136,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,0,0.014075251,-0.021225836,0.8296745,0.8022116,0.7449977,0.7943734,0.8084487,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,0,-0.014692148,-0.003905909,0.7450277,0.7233251,0.71080476,0.75581396,0.7411218,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,0,0.009118646,-0.0065625436,0.88337415,0.8577244,0.8569385,0.86769295,0.8768116,"{""type"":""MultiPoint"",""coordinates"":[]}"
