system:index,change_class,delta_recent,delta_total,ndvi_2018,ndvi_2019,ndvi_2020,ndvi_2022,ndvi_2024,.geo
37,0,-0.002865795,0.13101362,0.55503666,0.5710456,0.60924226,0.6889161,0.6860503,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,0,0.07628302,0.16654886,0.33601663,0.32019705,0.35213435,0.42628247,0.5025655,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,0,0.005864685,0.079529524,0.18251202,0.19654804,0.24365045,0.25617686,0.26204154,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,0,0.17791677,0.37087157,0.30025554,0.36183807,0.36865672,0.49321035,0.67112714,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,0,-0.0011543591,0.019756386,0.693469,0.6437086,0.677117,0.7143797,0.71322536,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,0,-0.2396841,-0.0246474,0.4436527,0.4672946,0.5636273,0.6586894,0.41900527,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,0,-0.053471006,-0.011426002,0.7286992,0.7258329,0.7643662,0.7707442,0.71727324,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,0,0.1489351,0.042737603,0.56915337,0.55358166,0.5982294,0.4629559,0.611891,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,0,0.017727029,-0.03308763,0.34638757,0.28237838,0.23497045,0.2955729,0.31329995,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,0,-0.02346373,-0.103569075,0.66709185,0.5683021,0.5382786,0.5869865,0.56352276,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,0,0.13018592,0.22897373,0.29408062,0.21705656,0.41791874,0.3928684,0.52305436,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,0,0.021664005,0.19219267,0.24667563,0.2011427,0.30585542,0.4172043,0.4388683,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,0,0.037959397,0.16774209,0.28458196,0.31439766,0.3977956,0.41436464,0.45232403,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,0,-0.0011374548,0.0053150556,0.7773839,0.79459846,0.79459846,0.7838364,0.782699,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,0,0.01775623,0.17272098,0.26337034,0.26031533,0.35405046,0.41833508,0.43609133,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,0,-0.059043597,0.06948882,0.32402897,0.33535302,0.4201752,0.45256138,0.3935178,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,0,0.058216654,0.061913196,0.64547837,0.6266493,0.6996721,0.6491749,0.70739156,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,0,-0.02189462,0.02065642,0.19072343,0.19722514,0.20276992,0.23327447,0.21137986,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,0,-0.026970254,0.05764706,0.26119766,0.29532164,0.35276812,0.34581497,0.31884474,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,0,0.007613409,0.06556767,0.34733894,0.32396334,0.36458206,0.4052932,0.41290662,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,0,-0.17287354,-0.094740406,0.600076,0.6233647,0.6734104,0.6782092,0.5053356,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,0,0.024313271,0.060352966,0.5569467,0.55824345,0.56801724,0.5929864,0.6172997,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,0,-0.22599034,-0.053778246,0.37737343,0.43286848,0.36490414,0.5495855,0.32359517,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,0,0.09376219,0.053057186,0.35578004,0.20322865,0.28354624,0.315075,0.4088372,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,0,-0.02262551,0.009790228,0.61981565,0.55634457,0.62372446,0.6522314,0.6296059,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,0,-0.023672258,0.027178766,0.7609172,0.77897745,0.78668433,0.81176823,0.78809595,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,0,0.0155227445,0.13696526,0.6135484,0.5907711,0.7447466,0.7349909,0.7505137,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,0,0.17460796,0.23218286,0.3344463,0.35195997,0.4206283,0.3920212,0.5666292,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,0,0.15384957,0.23000683,0.28850114,0.26541486,0.36479402,0.36465842,0.51850796,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,0,0.037285678,-0.040696643,0.6943218,0.6609455,0.62139916,0.6163395,0.6536252,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,0,-0.02528481,0.006150461,0.78104407,0.74980026,0.78317153,0.8124794,0.78719455,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,0,-0.14839204,-0.03677356,0.50866616,0.43399128,0.5557682,0.6202847,0.4718926,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,0,-0.004463583,0.14177927,0.37897784,0.3595386,0.47799164,0.5252207,0.5207571,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,0,-0.14630216,-0.08209282,0.5635145,0.5576456,0.5378736,0.6277238,0.48142165,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,0,-0.017278433,0.17662168,0.21053952,0.22694226,0.311914,0.40443963,0.3871612,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,0,-0.049316693,0.022776973,0.3591109,0.39131477,0.40313756,0.43120456,0.38188788,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,0,-0.038047053,0.047820006,0.33606797,0.3042493,0.3949005,0.42193502,0.38388798,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,0,0.0561191,0.08423724,0.23904383,0.22629894,0.28474492,0.26716197,0.32328105,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,0,-0.038074505,-0.006755969,0.49630052,0.4765062,0.47091493,0.52761906,0.48954454,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,0,-0.041162003,-0.049338136,0.758931,0.68213826,0.6362007,0.7507549,0.7095929,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,0,0.080128014,0.1387086,0.21512151,0.25603864,0.33534244,0.2737021,0.35383013,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,0,-0.12069081,0.076437764,0.46393877,0.5023419,0.62138474,0.66106737,0.54037654,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,0,0.090573564,0.11686877,0.51100886,0.50824976,0.4905205,0.5373041,0.62787765,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,0,-0.061827213,-0.02060335,0.66772693,0.6704246,0.65426695,0.7089508,0.6471236,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,0,-0.049129073,-0.053305823,0.6420382,0.64084506,0.6303476,0.6378615,0.5887324,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,0,0.034695968,0.031557586,0.51006126,0.49609938,0.50658447,0.50692284,0.5416188,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,0,-0.04859971,0.14874417,0.38445267,0.3904856,0.51866776,0.5817965,0.53319687,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,0,-0.059732806,0.006288522,0.67019755,0.7093878,0.7308411,0.73621887,0.6764861,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,0,0.058353826,0.16937365,0.28373963,0.48412,0.53274,0.39475945,0.4531133,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,0,-0.03625652,0.031406127,0.27317607,0.2971074,0.2858394,0.34083873,0.3045822,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,0,0.008766296,0.025786722,0.40916607,0.37007874,0.5093214,0.4261865,0.4349528,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,0,0.0634127,0.041932303,0.30835593,0.26175126,0.26815233,0.28687552,0.35028824,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,0,-0.050404377,0.015113746,0.49652117,0.49813986,0.5252101,0.5620393,0.51163495,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,0,-0.0261508,-0.09048381,0.55457693,0.5192427,0.51941746,0.4902439,0.4640931,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,0,-0.037311777,0.033931077,0.21556489,0.22524162,0.27920404,0.28680775,0.24949597,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,0,-0.0875846,0.06698279,0.30803373,0.41694823,0.47818127,0.46260113,0.3750165,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,0,-0.125208,-0.13867214,0.6351906,0.6105783,0.5518266,0.62172645,0.4965185,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,0,-0.06630573,-0.07758174,0.6410823,0.6261521,0.6555212,0.6298063,0.5635005,"{""type"":""MultiPoint"",""coordinates"":[]}"
95,0,0.010400892,0.21350697,0.2087422,0.21016875,0.3885522,0.41184828,0.42224917,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,0,-0.064716846,-0.06714102,0.7983425,0.7962494,0.7980311,0.79591835,0.7312015,"{""type"":""MultiPoint"",""coordinates"":[]}"
