system:index,change_class,delta_recent,delta_total,ndvi_2018,ndvi_2019,ndvi_2020,ndvi_2022,ndvi_2024,.geo
125,0,-0.022406453,-0.028865293,0.8594511,0.80334926,0.8221618,0.8529923,0.83058584,"{""type"":""MultiPoint"",""coordinates"":[]}"
126,0,0.14406148,-0.07505658,0.36244172,0.22476564,0.1710642,0.14332366,0.28738514,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,0,0.01024551,0.0016115342,0.7193074,0.69201857,0.7211426,0.71067345,0.720919,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,0,0.004606174,0.0060625337,0.8796353,0.8713588,0.85461384,0.8810916,0.8856978,"{""type"":""MultiPoint"",""coordinates"":[]}"
129,0,0.012588467,0.07243721,0.69635195,0.5970629,0.73410875,0.7562007,0.7687892,"{""type"":""MultiPoint"",""coordinates"":[]}"
130,0,-0.10845367,-0.10020147,0.4571649,0.34480748,0.49577066,0.46541712,0.35696343,"{""type"":""MultiPoint"",""coordinates"":[]}"
131,0,0.15748967,0.13374002,0.42293125,0.4630765,0.4371627,0.3991816,0.55667126,"{""type"":""MultiPoint"",""coordinates"":[]}"
132,0,0.022730011,-0.02787271,0.65861875,0.64228296,0.5967504,0.608016,0.63074607,"{""type"":""MultiPoint"",""coordinates"":[]}"
133,0,-0.0775664,-0.2273664,0.8805792,0.67341644,0.70746833,0.7307792,0.6532128,"{""type"":""MultiPoint"",""coordinates"":[]}"
134,0,0.08223818,0.104056805,0.2646179,0.24031428,0.32593548,0.28643653,0.3686747,"{""type"":""MultiPoint"",""coordinates"":[]}"
135,0,0.038066145,0.09253442,0.39496222,0.3106884,0.3094149,0.4494305,0.48749664,"{""type"":""MultiPoint"",""coordinates"":[]}"
136,0,-0.07711672,-0.06472903,0.8283029,0.76536316,0.8011696,0.8406906,0.7635739,"{""type"":""MultiPoint"",""coordinates"":[]}"
137,0,-0.04954685,0.07668264,0.6150467,0.6077144,0.58937263,0.74127614,0.6917293,"{""type"":""MultiPoint"",""coordinates"":[]}"
138,0,-0.188406,-0.039744668,0.18321979,0.18344827,0.37976584,0.33188114,0.14347513,"{""type"":""MultiPoint"",""coordinates"":[]}"
139,0,-0.10055905,-0.037847716,0.5458908,0.65764403,0.44167915,0.60860217,0.5080431,"{""type"":""MultiPoint"",""coordinates"":[]}"
140,0,-0.19314033,-0.18431541,0.6262805,0.6656071,0.6300828,0.6351054,0.44196504,"{""type"":""MultiPoint"",""coordinates"":[]}"
141,0,-0.18819074,0.045854963,0.40611494,0.6387195,0.7309171,0.6401606,0.4519699,"{""type"":""MultiPoint"",""coordinates"":[]}"
142,0,0.020509982,0.05063101,0.77050203,0.7812396,0.7024849,0.80062306,0.821133,"{""type"":""MultiPoint"",""coordinates"":[]}"
143,0,0.12183301,0.18278559,0.569395,0.5340538,0.8010739,0.6303476,0.7521806,"{""type"":""MultiPoint"",""coordinates"":[]}"
144,0,0.010734871,0.04896065,0.7303143,0.7969613,0.72485703,0.7685401,0.77927494,"{""type"":""MultiPoint"",""coordinates"":[]}"
145,0,0.0023971489,0.009865054,0.70364684,0.73716706,0.6837248,0.71111476,0.7135119,"{""type"":""MultiPoint"",""coordinates"":[]}"
146,0,-0.13054083,-0.20394993,0.52468425,0.2287234,0.37351993,0.45127517,0.32073435,"{""type"":""MultiPoint"",""coordinates"":[]}"
147,0,-8.428047E-4,-0.22783491,0.67917067,0.38292834,0.7197746,0.45217854,0.45133573,"{""type"":""MultiPoint"",""coordinates"":[]}"
148,0,-0.0942266,-0.13150935,0.71836793,0.63124305,0.6372465,0.68108517,0.5868586,"{""type"":""MultiPoint"",""coordinates"":[]}"
149,0,-0.056481782,-0.25366402,0.5267373,0.37068966,0.3812686,0.32955503,0.27307326,"{""type"":""MultiPoint"",""coordinates"":[]}"
150,0,0.16580531,0.16367203,0.42623788,0.39232737,0.37554315,0.4241046,0.5899099,"{""type"":""MultiPoint"",""coordinates"":[]}"
151,0,-0.054988123,-0.13739975,0.5891495,0.2655889,0.46670684,0.5067379,0.45174974,"{""type"":""MultiPoint"",""coordinates"":[]}"
152,0,-0.05055982,-0.06689847,0.8462681,0.8045936,0.7991788,0.8299295,0.77936965,"{""type"":""MultiPoint"",""coordinates"":[]}"
153,0,-0.06331287,0.3843846,0.36102402,0.77883136,0.6369807,0.8087215,0.74540865,"{""type"":""MultiPoint"",""coordinates"":[]}"
154,0,0.014663835,0.021894036,0.592215,0.569273,0.47104424,0.5994452,0.61410904,"{""type"":""MultiPoint"",""coordinates"":[]}"
155,0,0.06284319,0.07050085,0.71797585,0.6803279,0.7101801,0.7256335,0.7884767,"{""type"":""MultiPoint"",""coordinates"":[]}"
156,0,-0.10405723,-0.14165539,0.655318,0.25068933,0.5936641,0.6177199,0.51366264,"{""type"":""MultiPoint"",""coordinates"":[]}"
157,0,-0.04990338,-0.06535806,0.58717597,0.4977542,0.43645948,0.5717213,0.5218179,"{""type"":""MultiPoint"",""coordinates"":[]}"
158,0,-0.058652665,0.046533264,0.4445362,0.6007046,0.57939696,0.54972214,0.49106947,"{""type"":""MultiPoint"",""coordinates"":[]}"
159,0,-0.041102372,-0.03573798,0.86982024,0.81036305,0.8359538,0.87518466,0.83408225,"{""type"":""MultiPoint"",""coordinates"":[]}"
160,0,-0.104075834,-0.17568132,0.70751923,0.4648498,0.5912777,0.6359137,0.53183794,"{""type"":""MultiPoint"",""coordinates"":[]}"
161,0,-0.13803749,-0.12052103,0.8312486,0.77582204,0.79817015,0.848765,0.7107276,"{""type"":""MultiPoint"",""coordinates"":[]}"
162,0,0.017767573,0.014749475,0.8137607,0.7730109,0.7926214,0.8107426,0.82851017,"{""type"":""MultiPoint"",""coordinates"":[]}"
163,0,0.068229005,-0.020499486,0.25898004,0.22986011,0.21295527,0.17025155,0.23848055,"{""type"":""MultiPoint"",""coordinates"":[]}"
164,0,0.05397818,0.10969111,0.2533396,0.43666717,0.3356009,0.30905253,0.3630307,"{""type"":""MultiPoint"",""coordinates"":[]}"
165,0,-0.02339568,0.0374931,0.7404514,0.7944251,0.7578156,0.80134016,0.7779445,"{""type"":""MultiPoint"",""coordinates"":[]}"
166,0,-0.2529867,-0.41998708,0.65207875,0.69753087,0.54728264,0.4850784,0.2320917,"{""type"":""MultiPoint"",""coordinates"":[]}"
167,0,-0.44559905,-0.4515433,0.6788612,0.37103644,0.6845173,0.67291695,0.2273179,"{""type"":""MultiPoint"",""coordinates"":[]}"
168,0,-0.0050316676,-0.056016568,0.8597484,0.8116779,0.6745407,0.8087635,0.80373186,"{""type"":""MultiPoint"",""coordinates"":[]}"
169,0,-0.038894832,-0.102611825,0.6616282,0.64316976,0.6628674,0.59791124,0.5590164,"{""type"":""MultiPoint"",""coordinates"":[]}"
170,0,-0.066837594,-0.089082226,0.7154092,0.6822405,0.49925336,0.6931645,0.626327,"{""type"":""MultiPoint"",""coordinates"":[]}"
171,0,-0.007456698,0.005657036,0.38835326,0.321519,0.45391706,0.401467,0.3940103,"{""type"":""MultiPoint"",""coordinates"":[]}"
172,0,-0.1656647,-0.16179484,0.8598131,0.7552032,0.81995136,0.8636829,0.69801825,"{""type"":""MultiPoint"",""coordinates"":[]}"
173,0,-0.21860528,-0.2646746,0.6898429,0.52482903,0.48209596,0.64377356,0.4251683,"{""type"":""MultiPoint"",""coordinates"":[]}"
174,0,-0.042821508,-0.04735018,0.66267467,0.6453523,0.6457804,0.65814596,0.6153245,"{""type"":""MultiPoint"",""coordinates"":[]}"
175,0,-0.11882741,0.14169677,0.36619717,0.5727602,0.561568,0.6267214,0.507894,"{""type"":""MultiPoint"",""coordinates"":[]}"
176,0,-0.013617713,0.049859527,0.71210194,0.7267528,0.758045,0.77557915,0.76196146,"{""type"":""MultiPoint"",""coordinates"":[]}"
177,0,-0.07481409,0.04956987,0.6564706,0.78432,0.73859894,0.7808545,0.70604044,"{""type"":""MultiPoint"",""coordinates"":[]}"
178,0,0.06267181,0.04257798,0.7873127,0.76674736,0.8227071,0.7672188,0.82989067,"{""type"":""MultiPoint"",""coordinates"":[]}"
179,0,-0.14530896,-0.17638531,0.7093802,0.5918762,0.6203271,0.6783039,0.5329949,"{""type"":""MultiPoint"",""coordinates"":[]}"
180,0,-0.058740307,-0.09881522,0.80577874,0.8179916,0.82963276,0.7657038,0.7069635,"{""type"":""MultiPoint"",""coordinates"":[]}"
181,0,0.0055068145,0.022624567,0.67174387,0.6567032,0.7001813,0.6888616,0.6943684,"{""type"":""MultiPoint"",""coordinates"":[]}"
182,0,-0.011089053,-0.1099194,0.4807748,0.43504083,0.37164497,0.38194445,0.3708554,"{""type"":""MultiPoint"",""coordinates"":[]}"
183,0,0.012956501,-0.0031978502,0.116135664,0.104212455,0.11354282,0.099981315,0.112937815,"{""type"":""MultiPoint"",""coordinates"":[]}"
184,0,0.01787662,0.22437176,0.39014855,0.4516129,0.35627425,0.5966437,0.6145203,"{""type"":""MultiPoint"",""coordinates"":[]}"
185,0,-0.122266196,0.014678547,0.55924696,0.6061257,0.5725438,0.6961917,0.5739255,"{""type"":""MultiPoint"",""coordinates"":[]}"
186,0,-0.07044506,-0.06570463,0.83987916,0.80101717,0.80206114,0.8446196,0.7741745,"{""type"":""MultiPoint"",""coordinates"":[]}"
