system:index,change_class,delta_recent,delta_total,ndvi_2018,ndvi_2019,ndvi_2020,ndvi_2022,ndvi_2024,.geo
0,0,0.0017165412,-0.003732959,0.36165804,0.422042,0.34496054,0.35620853,0.35792506,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,0,0.039973967,0.15024537,0.4290475,0.5199544,0.46022186,0.53931886,0.57929283,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,0,-0.11902956,-0.03854826,0.37961698,0.4137375,0.36678538,0.46009827,0.3410687,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,0,-0.2748525,-0.38626003,0.8017048,0.37740785,0.79607844,0.6902973,0.41544476,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,0,0.080347374,-0.15742323,0.4579337,0.25159556,0.21802858,0.22016308,0.30051047,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,0,-0.01348404,-0.085756525,0.399661,0.45647237,0.3347337,0.32738853,0.3139045,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,0,-0.049344443,-0.061232015,0.46080843,0.5363091,0.54097056,0.44892088,0.39957643,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,0,-0.33381185,-0.20649333,0.37173578,0.43084306,0.46726322,0.4990543,0.16524246,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,0,-0.03378446,0.041780878,0.4634823,0.53641564,0.41158584,0.5390476,0.50526315,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,0,-0.0063834554,-0.11246691,0.5370978,0.36957386,0.42246777,0.4310144,0.4246309,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,0,0.055758484,0.11028753,0.26910496,0.39027697,0.2728408,0.323634,0.3793925,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,0,0.32865804,0.27952147,0.18385161,0.5114206,0.3713848,0.13471502,0.4633731,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,0,0.0031280932,0.049036242,0.3469388,0.35951573,0.314761,0.3928469,0.39597502,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,0,0.06881216,0.07408285,0.31467497,0.4069568,0.39172336,0.31994563,0.3887578,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,0,0.058838643,0.08251693,0.3119415,0.39819974,0.36901408,0.3356198,0.39445844,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,0,0.035281323,0.10573517,0.38226482,0.49380937,0.49506348,0.45271868,0.488,"{""type"":""MultiPoint"",""coordinates"":[]}"
